chair_0: 5.62,5.92,-0.21099668443202974,0.7166314899921418,0.6857779145240783,0.9771300733089447
chair_1: 11.64,15.773,-0.27137382328510284,0.6840722560882568,0.7011354267597198,1.0640867352485657
chair_2: -9.95,5.95,-0.3060023784637451,0.6959889729817709,0.6775388320287069,1.0434953371683757
chair_3: -2.647982,11.29,-0.26297998428344727,0.664940357208252,0.6949450373649597,1.0150184631347656
chair_4: 0.093,18.19,-0.18512117862701416,0.6189554333686829,0.6484079957008362,0.9449695944786072
chair_5: 2.568,28.379,-0.22809433937072754,0.6884878873825073,0.7175939083099365,0.9754989147186279
chair_6: -19.81,40.785,-0.1724446564912796,0.7803463935852051,0.7483793497085571,0.8366243839263916
chair_7: -27.278,35.078,-0.16719812154769897,0.7211321592330933,0.722504734992981,0.9000378847122192
chair_8: -49.098,46.636,-0.3060023784637451,0.6959889729817709,0.6775388320287069,1.0434953371683757
chair_9: -39.191544,61.072,-0.26297998428344727,0.664940357208252,0.6949450373649597,1.0150184631347656
chair_10: 0.16768,7.647321,8.71099668443202974,0.7166314899921418,0.6857779145240783,0.9771300733089447
chair_11: -9.645599,3.05273,8.77137382328510284,0.6840722560882568,0.7011354267597198,1.0640867352485657
chair_12: -6.47006,10.798098,8.7060023784637451,0.6959889729817709,0.6775388320287069,1.0434953371683757
chair_13: -0.782847,17.341679,8.76297998428344727,0.664940357208252,0.6949450373649597,1.0150184631347656
chair_14: 3.52922,21.212244,8.78512117862701416,0.6189554333686829,0.6484079957008362,0.9449695944786072
chair_15: -51.915321,47.309666,8.72809433937072754,0.6884878873825073,0.7175939083099365,0.9754989147186279
chair_16: -39.34359,60.872284,8.7724446564912796,0.7803463935852051,0.7483793497085571,0.8366243839263916
chair_17: 4.658036,23.92873,8.76719812154769897,0.7211321592330933,0.722504734992981,0.9000378847122192
chair_18: 12.484632,17.670671,8.7060023784637451,0.6959889729817709,0.6775388320287069,1.0434953371683757
chair_19: -10.92724,17.384285,8.76297998428344727,0.664940357208252,0.6949450373649597,1.0150184631347656
chair_20: -1.900128,8.036799,9,0.7166314899921418,0.6857779145240783,0.9771300733089447
chair_21: 3.799158,5.477147,9,0.6840722560882568,0.7011354267597198,1.0640867352485657
chair_22: -7.462771,4.617747,9,0.6959889729817709,0.6775388320287069,1.0434953371683757
chair_23: -3.657625,12.561507,9,0.664940357208252,0.6949450373649597,1.0150184631347656
chair_24: 2.164045,17.050098,9,0.6189554333686829,0.6484079957008362,0.9449695944786072
chair_25: -22.469538,-11.709372,9.6,0.6884878873825073,0.7175939083099365,0.9754989147186279
chair_26: -27.703571,-14.805590,9.6,0.7803463935852051,0.7483793497085571,0.8366243839263916
chair_27: -42.000702,3.377940,9.6,0.7211321592330933,0.722504734992981,0.9000378847122192
chair_28: -28.374603,35.670460,9,0.6959889729817709,0.6775388320287069,1.0434953371683757
chair_29: -46.955769,47.979462,9,0.664940357208252,0.6949450373649597,1.0150184631347656
chair_30: 4.9686468,4.790832,13.08900331556797026,0.7166314899921418,0.6857779145240783,0.9771300733089447
chair_31: 12.809511,17.428555,12.7,0.6840722560882568,0.7011354267597198,1.0640867352485657
chair_32: 2.620252,26.024426,12.8939976215362549,0.6959889729817709,0.6775388320287069,1.0434953371683757
chair_33: -6.120786,33.462029,12.93702001571655273,0.664940357208252,0.6949450373649597,1.0150184631347656
chair_34: -19.956900,41.412144,13.01487882137298584,0.6189554333686829,0.6484079957008362,0.9449695944786072
chair_35: -28.838799,36.142490,12.97190566062927246,0.6884878873825073,0.7175939083099365,0.9754989147186279
chair_36: -45.384003,46.597717,13.0275553435087204,0.7803463935852051,0.7483793497085571,0.8366243839263916
chair_37: -39.433609,63.774803,13.03280187845230103,0.7211321592330933,0.722504734992981,0.9000378847122192
chair_38: -65.039253,60.418049,12.8939976215362549,0.6959889729817709,0.6775388320287069,1.0434953371683757
chair_39: -54.675091,72.636665,12.93702001571655273,0.664940357208252,0.6949450373649597,1.0150184631347656
